"fipscounty","AAR_county","AAR_norm","decile","bottom_decile","upper_decile","negative_shock","positive_shock","unaffected","aar_category","quartile","bottom_quartile","upper_quartile"
48447,0.14517698251276,1.75664183422874,10,"0","1",0,0,"0","3",4,"0","1"
48449,0.243085024086177,2.5753037655748,10,"0","1",0,1,"0","2",4,"0","1"
48451,-0.0418592478866728,0.192731054789146,7,"0","0",0,0,"1","1",3,"0","0"
48453,-0.011918382020862,0.443082779550159,8,"0","0",0,0,"1","1",4,"0","1"
48455,-0.0728305847530548,-0.0662369936769144,6,"0","0",0,0,"1","1",3,"0","0"
48457,-0.195697338500014,-1.09359217619562,1,"1","0",1,0,"0","0",1,"1","0"
48459,-0.077234125053844,-0.103057368688716,5,"0","0",0,0,"1","1",2,"0","0"
48461,0.226113867708265,2.43339877560419,10,"0","1",0,1,"0","2",4,"0","1"
48463,-0.0284940007809584,0.304485092891081,8,"0","0",0,0,"1","1",3,"0","0"
48465,-0.0697505324873276,-0.0404830158014992,6,"0","0",0,0,"1","1",3,"0","0"
48467,0.0234099450013451,0.738481972164364,9,"0","0",0,0,"1","1",4,"0","1"
48469,-0.00894534745355437,0.467941924741064,8,"0","0",0,0,"1","1",4,"0","1"
48471,-0.100983108797958,-0.301635428131191,4,"0","0",0,0,"0","3",2,"0","0"
48473,-0.127268603190818,-0.521422620891137,3,"0","0",0,0,"0","3",2,"0","0"
48475,0.11929954472698,1.54026662280028,10,"0","1",0,0,"0","3",4,"0","1"
48477,0.00295945440648209,0.567484392616101,9,"0","0",0,0,"1","1",4,"0","1"
48479,-0.0597165150982743,0.0434168143132995,6,"0","0",0,0,"1","1",3,"0","0"
48481,-0.029890130039612,0.292811303313326,8,"0","0",0,0,"1","1",3,"0","0"
48483,0.00394651023150419,0.575737698627263,9,"0","0",0,0,"1","1",4,"0","1"
48485,-0.083322690781488,-0.153967149924436,5,"0","0",0,0,"1","1",2,"0","0"
48487,0.0800215736295673,1.21184232627454,10,"0","1",0,0,"1","1",4,"0","1"
48489,-0.0485050876023984,0.137161605235684,7,"0","0",0,0,"1","1",3,"0","0"
48491,-0.0600019951637275,0.041029761544305,6,"0","0",0,0,"1","1",3,"0","0"
48493,-0.0283122968062343,0.306004417805463,8,"0","0",0,0,"1","1",3,"0","0"
48495,0.226740303769702,2.43863674531208,10,"0","1",0,1,"0","2",4,"0","1"
48497,-0.0786632176829248,-0.115006782781719,5,"0","0",0,0,"1","1",2,"0","0"
48499,0.0332156284626763,0.820472579183114,9,"0","0",0,0,"1","1",4,"0","1"
48501,0.24450421266381,2.587170366553,10,"0","1",0,1,"0","2",4,"0","1"
48503,-0.00348412396431907,0.513606159234584,8,"0","0",0,0,"1","1",4,"0","1"
48505,0.0265435330077667,0.764683591236238,9,"0","0",0,0,"1","1",4,"0","1"
48507,0.308657938939715,3.12359426608219,10,"0","1",0,1,"0","2",4,"0","1"
48999,0.526834310279948,4.94788455587965,10,"0","1",0,1,"0","2",4,"0","1"
49001,0.0156795267625678,0.673843776733555,9,"0","0",0,0,"1","1",4,"0","1"
49003,0.29637036837933,3.02085126270006,10,"0","1",0,1,"0","2",4,"0","1"
49005,0.00742718561965758,0.604841502460553,9,"0","0",0,0,"1","1",4,"0","1"
49007,0.238817276548093,2.53961882707661,10,"0","1",0,1,"0","2",4,"0","1"
49009,-0.276495479763799,-1.76918900474193,1,"1","0",1,0,"0","0",1,"1","0"
49011,-0.0708269870299277,-0.0494838326975292,6,"0","0",0,0,"1","1",3,"0","0"
49013,0.0128893177897087,0.650513334924369,9,"0","0",0,0,"1","1",4,"0","1"
49015,0.539582674024169,5.0544804995491,10,"0","1",0,1,"0","2",4,"0","1"
49017,-0.27596646012524,-1.76476558627638,1,"1","0",1,0,"0","0",1,"1","0"
49019,-0.186208308513135,-1.01424927962839,2,"0","0",1,0,"0","0",1,"1","0"
49021,-0.15730247662797,-0.772552032109359,2,"0","0",1,0,"0","0",1,"1","0"
49023,-0.10456641976555,-0.331597423389193,4,"0","0",0,0,"0","3",2,"0","0"
49025,-0.197090203396122,-1.10523867067786,1,"1","0",1,0,"0","0",1,"1","0"
49027,-0.0775345898340547,-0.105569716738128,5,"0","0",0,0,"1","1",2,"0","0"
49029,-0.220362369294118,-1.29982979899057,1,"1","0",1,0,"0","0",1,"1","0"
49031,-0.141052873535961,-0.636680338251244,3,"0","0",0,0,"0","3",1,"1","0"
49033,-0.101076230048375,-0.302414065120458,4,"0","0",0,0,"0","3",2,"0","0"
49035,-0.0416859670414972,0.194179949375301,7,"0","0",0,0,"1","1",3,"0","0"
49037,-0.0789872663076916,-0.117716328072774,5,"0","0",0,0,"1","1",2,"0","0"
49039,0.0653852535655791,1.08946016175745,10,"0","1",0,0,"1","1",4,"0","1"
49041,-0.0434570722169065,0.179370783956234,7,"0","0",0,0,"1","1",3,"0","0"
49043,-0.203444560276307,-1.1583708750647,1,"1","0",1,0,"0","0",1,"1","0"
49045,-0.16635649615068,-0.848257571611435,2,"0","0",1,0,"0","0",1,"1","0"
49047,-0.0562311410876376,0.0725599058628493,6,"0","0",0,0,"1","1",3,"0","0"
49049,-0.0345844953101215,0.253559183905776,7,"0","0",0,0,"1","1",3,"0","0"
49051,-0.133680618914842,-0.575036941963165,3,"0","0",0,0,"0","3",1,"1","0"
49053,-0.107666649914575,-0.357520119427542,4,"0","0",0,0,"0","3",2,"0","0"
49055,-0.123361290220181,-0.488751470171439,3,"0","0",0,0,"0","3",2,"0","0"
49057,-0.0693181771299776,-0.0368678595161949,6,"0","0",0,0,"1","1",3,"0","0"
49999,0.334577627537284,3.34032275933127,10,"0","1",0,1,"0","2",4,"0","1"
50001,-0.0444277075766713,0.17125477830963,7,"0","0",0,0,"1","1",3,"0","0"
50003,-0.127579898658681,-0.524025530160328,3,"0","0",0,0,"0","3",2,"0","0"
50005,-0.0949042015027021,-0.250806406256865,5,"0","0",0,0,"1","1",2,"0","0"
50007,-0.0340138492870837,0.258330663018499,7,"0","0",0,0,"1","1",3,"0","0"
50009,-0.0831786392430528,-0.152762657333495,5,"0","0",0,0,"1","1",2,"0","0"
50011,-0.0259074765762343,0.326112416519294,8,"0","0",0,0,"1","1",3,"0","0"
50013,-0.175958943143133,-0.928548808921031,2,"0","0",1,0,"0","0",1,"1","0"
50015,-0.195360589240439,-1.09077643404826,1,"1","0",1,0,"0","0",1,"1","0"
50017,-0.0917715489134484,-0.224612608712344,5,"0","0",0,0,"1","1",2,"0","0"
50019,-0.0972531822523677,-0.270447500964842,4,"0","0",0,0,"1","1",2,"0","0"
50021,-0.109922374331128,-0.376381447646987,4,"0","0",0,0,"0","3",2,"0","0"
50023,-0.0236707100298673,0.344815227763312,8,"0","0",0,0,"1","1",3,"0","0"
50025,-0.145129946162661,-0.670770940996165,3,"0","0",0,0,"0","3",1,"1","0"
50027,-0.107007524949099,-0.35200882016587,4,"0","0",0,0,"0","3",2,"0","0"
50999,-0.297268139702553,-1.94288041590047,1,"1","0",1,0,"0","0",1,"1","0"
51001,0.175139621028017,2.00717561185241,10,"0","1",0,1,"0","2",4,"0","1"
51003,-0.0569007155869234,0.0669612324142095,6,"0","0",0,0,"1","1",3,"0","0"
51005,-0.063694777866289,0.0101524140788935,6,"0","0",0,0,"1","1",3,"0","0"
51007,-0.112695548393801,-0.399569451386241,4,"0","0",0,0,"0","3",2,"0","0"
51009,-0.145667008380597,-0.675261607804765,3,"0","0",0,0,"0","3",1,"1","0"
51011,0.0044928791528271,0.580306183801407,9,"0","0",0,0,"1","1",4,"0","1"
51013,-0.0484908664783971,0.137280515722031,7,"0","0",0,0,"1","1",3,"0","0"
51015,-0.14659081243268,-0.68298603163461,2,"0","0",0,0,"0","3",1,"1","0"
51017,-0.250479065173162,-1.55165173330647,1,"1","0",1,0,"0","0",1,"1","0"
51019,-0.112209009266592,-0.395501235383184,4,"0","0",0,0,"0","3",2,"0","0"
51021,-0.156022534552124,-0.761849746219618,2,"0","0",1,0,"0","0",1,"1","0"
51023,-0.183507351427006,-0.991665120972179,2,"0","0",1,0,"0","0",1,"1","0"
51025,-0.159187639220621,-0.788314893098095,2,"0","0",1,0,"0","0",1,"1","0"
51027,0.718154696087908,6.54761746886995,10,"0","1",0,1,"0","2",4,"0","1"
51029,-0.17241286083417,-0.898898102552946,2,"0","0",1,0,"0","0",1,"1","0"
51031,-0.0575660133010312,0.0613983194726489,6,"0","0",0,0,"1","1",3,"0","0"
51033,-0.184253512966011,-0.997904179958566,2,"0","0",1,0,"0","0",1,"1","0"
51035,-0.165333335604614,-0.839702374558577,2,"0","0",1,0,"0","0",1,"1","0"
51036,-0.162207601882811,-0.813566429395732,2,"0","0",1,0,"0","0",1,"1","0"
51037,-0.186240390405742,-1.01451753363226,2,"0","0",1,0,"0","0",1,"1","0"
51041,-0.101572640777405,-0.306564822909483,4,"0","0",0,0,"0","3",2,"0","0"
51043,-0.12274995929754,-0.483639802674281,3,"0","0",0,0,"0","3",2,"0","0"
51045,-0.088442669999326,-0.196778057052876,5,"0","0",0,0,"1","1",2,"0","0"
51047,-0.106119263897696,-0.344581590530851,4,"0","0",0,0,"0","3",2,"0","0"
51049,-0.0680121064588614,-0.0259470983518658,6,"0","0",0,0,"1","1",3,"0","0"
51051,0.527657238792718,4.95476550492936,10,"0","1",0,1,"0","2",4,"0","1"
51053,-0.107793137232262,-0.358577748097511,4,"0","0",0,0,"0","3",2,"0","0"
51057,-0.137269340242818,-0.605044176161799,3,"0","0",0,0,"0","3",1,"1","0"
51059,-0.0368774604146698,0.234386466212399,7,"0","0",0,0,"1","1",3,"0","0"
51061,-0.0972355720895363,-0.270300252897337,4,"0","0",0,0,"1","1",2,"0","0"
51063,-0.0983831565039149,-0.279895825007247,4,"0","0",0,0,"1","1",2,"0","0"
51065,-0.0260447634762797,0.324964486717681,8,"0","0",0,0,"1","1",3,"0","0"
51067,-0.161632199580193,-0.808755180464668,2,"0","0",1,0,"0","0",1,"1","0"
51069,-0.0798794315674318,-0.125176202899001,5,"0","0",0,0,"1","1",2,"0","0"
51071,-0.138022331326577,-0.611340340654627,3,"0","0",0,0,"0","3",1,"1","0"
51073,-0.0126487612036178,0.436975685354823,8,"0","0",0,0,"1","1",4,"0","1"
51075,-0.0943723304631948,-0.246359145690392,5,"0","0",0,0,"1","1",2,"0","0"
51077,-0.133742149242213,-0.575551430209814,3,"0","0",0,0,"0","3",1,"1","0"
51079,-0.0165673172713493,0.404210525037614,8,"0","0",0,0,"1","1",4,"0","1"
51081,-0.333201517358847,-2.24333876313265,1,"1","0",1,0,"0","0",1,"1","0"
51083,-0.216269156822714,-1.26560424230086,1,"1","0",1,0,"0","0",1,"1","0"
51085,-0.105773976011685,-0.341694452323517,4,"0","0",0,0,"0","3",2,"0","0"
51087,-0.0258946304857673,0.32621982960879,8,"0","0",0,0,"1","1",3,"0","0"
51089,-0.0958954216687562,-0.259094532568967,4,"0","0",0,0,"1","1",2,"0","0"
51091,-0.184479703085974,-0.999795477521916,2,"0","0",1,0,"0","0",1,"1","0"
51093,0.233023820753377,2.49117661912463,10,"0","1",0,1,"0","2",4,"0","1"
51095,-0.275124744735852,-1.75772755002066,1,"1","0",1,0,"0","0",1,"1","0"
51097,-0.287565531327464,-1.86175167525981,1,"1","0",1,0,"0","0",1,"1","0"
51099,0.0133117525454738,0.654045539710256,9,"0","0",0,0,"1","1",4,"0","1"
51101,-0.291935948442416,-1.89829508945354,1,"1","0",1,0,"0","0",1,"1","0"
51103,0.0107661708782609,0.632760558715952,9,"0","0",0,0,"1","1",4,"0","1"
51105,0.0200678940777371,0.710537282230736,9,"0","0",0,0,"1","1",4,"0","1"
51107,-0.0712590550466975,-0.0530965863732968,6,"0","0",0,0,"1","1",3,"0","0"
51109,-0.0639553191444669,0.00797388795825273,6,"0","0",0,0,"1","1",3,"0","0"
51111,-0.110636933491754,-0.382356262106538,4,"0","0",0,0,"0","3",2,"0","0"
51113,-0.0617224772679864,0.0266438829210172,6,"0","0",0,0,"1","1",3,"0","0"
51115,0.00213764939322791,0.560612837751672,9,"0","0",0,0,"1","1",4,"0","1"
51117,-0.144195124837136,-0.662954395802133,3,"0","0",0,0,"0","3",1,"1","0"
51119,-0.0620740627726594,0.0237040869281312,6,"0","0",0,0,"1","1",3,"0","0"
51121,-0.131863582001735,-0.559843716517061,3,"0","0",0,0,"0","3",1,"1","0"
51125,-0.173321179766406,-0.90649304694559,2,"0","0",1,0,"0","0",1,"1","0"
51127,-0.104863668835303,-0.334082883149429,4,"0","0",0,0,"0","3",2,"0","0"
51131,0.067368328309241,1.10604171903875,10,"0","1",0,0,"1","1",4,"0","1"
51133,0.117420748496267,1.52455699439669,10,"0","1",0,0,"0","3",4,"0","1"
51135,-0.116928245741936,-0.43496131634586,4,"0","0",0,0,"0","3",2,"0","0"
51137,-0.150822514919376,-0.718369578021277,2,"0","0",1,0,"0","0",1,"1","0"
51139,-0.13013193637855,-0.545364493692238,3,"0","0",0,0,"0","3",2,"0","0"
51141,-0.152877909298837,-0.735555838775003,2,"0","0",1,0,"0","0",1,"1","0"
51143,-0.197170891232631,-1.10591334518886,1,"1","0",1,0,"0","0",1,"1","0"
51145,-0.125806152973955,-0.509194286019,3,"0","0",0,0,"0","3",2,"0","0"
51147,-0.0425661299300739,0.186820432846508,7,"0","0",0,0,"1","1",3,"0","0"
51149,-0.131682407257609,-0.558328816785087,3,"0","0",0,0,"0","3",2,"0","0"
51153,-0.0754478770431899,-0.0881215858585734,5,"0","0",0,0,"1","1",2,"0","0"
51155,-0.146401940746334,-0.681406773618257,2,"0","0",0,0,"0","3",1,"1","0"
51157,-0.125977538615768,-0.510627333787871,3,"0","0",0,0,"0","3",2,"0","0"
51159,-0.0433071959155487,0.180623980530905,7,"0","0",0,0,"1","1",3,"0","0"
51161,-0.0401234417361408,0.207245066026633,7,"0","0",0,0,"1","1",3,"0","0"
51163,-0.202434319191216,-1.14992370459172,1,"1","0",1,0,"0","0",1,"1","0"
51165,0.193443747418634,2.16022628288752,10,"0","1",0,1,"0","2",4,"0","1"
51167,0.0784144517382609,1.1984043135199,10,"0","1",0,0,"1","1",4,"0","1"
51169,-0.0679962199641015,-0.0258142628025744,6,"0","0",0,0,"1","1",3,"0","0"
51171,-0.0591608580092996,0.0480629628657151,6,"0","0",0,0,"1","1",3,"0","0"
51173,-0.155942551989906,-0.761180968887269,2,"0","0",1,0,"0","0",1,"1","0"
51175,-0.342770010514503,-2.3233460941036,1,"1","0",1,0,"0","0",1,"1","0"
51177,-0.121610311723583,-0.474110594766984,3,"0","0",0,0,"0","3",2,"0","0"
51179,-0.0842330015168279,-0.161578748856885,5,"0","0",0,0,"1","1",2,"0","0"
51181,-0.00099806743750693,0.53439341843177,8,"0","0",0,0,"1","1",4,"0","1"
51183,-0.104265510327711,-0.329081357317569,4,"0","0",0,0,"0","3",2,"0","0"
51185,0.0862140471643462,1.26362093671677,10,"0","1",0,0,"1","1",4,"0","1"
51187,-0.118682171017781,-0.449626831360613,3,"0","0",0,0,"0","3",2,"0","0"
51191,-0.13804899835115,-0.611563318026961,3,"0","0",0,0,"0","3",1,"1","0"
51193,-0.021766412941663,0.360738082587417,8,"0","0",0,0,"1","1",3,"0","0"
51195,0.378335151874802,3.70620301604351,10,"0","1",0,1,"0","2",4,"0","1"
51197,-0.155173149343138,-0.754747578466388,2,"0","0",1,0,"0","0",1,"1","0"
51199,-0.0582822507666537,0.0554094718000176,6,"0","0",0,0,"1","1",3,"0","0"
51510,-0.0201311796486969,0.374411149930074,8,"0","0",0,0,"1","1",3,"0","0"
51515,-0.0445467011109512,0.170259809203663,7,"0","0",0,0,"1","1",3,"0","0"
51520,-0.0215094377718338,0.362886790553172,8,"0","0",0,0,"1","1",3,"0","0"
51530,-0.257099372585013,-1.60700769349925,1,"1","0",1,0,"0","0",1,"1","0"
51540,-0.0693088378213326,-0.0367897685205026,6,"0","0",0,0,"1","1",3,"0","0"
51550,-0.0685094787192073,-0.0301058960227136,6,"0","0",0,0,"1","1",3,"0","0"
51560,-0.0150681471390256,0.416745894923694,8,"0","0",0,0,"1","1",4,"0","1"
51570,-0.04612480911407,0.157064397213554,7,"0","0",0,0,"1","1",3,"0","0"
51580,-0.312692425787668,-2.07185118922154,1,"1","0",1,0,"0","0",1,"1","0"
51590,-0.153911327388418,-0.744196804680438,2,"0","0",1,0,"0","0",1,"1","0"
51595,-0.170966646847073,-0.886805527553081,2,"0","0",1,0,"0","0",1,"1","0"
51600,0.0362600092527013,0.845928288614762,9,"0","0",0,0,"1","1",4,"0","1"
51610,-0.0235866561593497,0.345518047499762,8,"0","0",0,0,"1","1",3,"0","0"
51620,-0.0815367191536331,-0.139033678079914,5,"0","0",0,0,"1","1",2,"0","0"
51630,-0.102020057156227,-0.310305912516791,4,"0","0",0,0,"0","3",2,"0","0"
51640,-0.00940656703984978,0.464085419072854,8,"0","0",0,0,"1","1",4,"0","1"
51650,-0.0682430426243344,-0.0278780801609753,6,"0","0",0,0,"1","1",3,"0","0"
51660,-0.0485380787172538,0.13688574873431,7,"0","0",0,0,"1","1",3,"0","0"
51670,-0.0859990883885638,-0.176345953532878,5,"0","0",0,0,"1","1",2,"0","0"
51678,-0.0527313470444221,0.101823571080622,6,"0","0",0,0,"1","1",3,"0","0"
51680,-0.0593747306325142,0.0462746585347408,6,"0","0",0,0,"1","1",3,"0","0"
51683,-0.0504543946999085,0.120862397452658,7,"0","0",0,0,"1","1",3,"0","0"
51685,-0.100625029937256,-0.298641337687084,4,"0","0",0,0,"0","3",2,"0","0"
51690,-0.0865035389938396,-0.180563937062598,5,"0","0",0,0,"1","1",2,"0","0"
51700,0.116156138477122,1.51398290810066,10,"0","1",0,0,"0","3",4,"0","1"
51710,-0.0157391908060578,0.411134936971296,8,"0","0",0,0,"1","1",4,"0","1"
51720,0.257720500597116,2.69767887668996,10,"0","1",0,1,"0","2",4,"0","1"
51730,-0.060839626575569,0.0340258736270888,6,"0","0",0,0,"1","1",3,"0","0"
51735,-0.0361660964467098,0.240334563943098,7,"0","0",0,0,"1","1",3,"0","0"
51740,-0.0112889067678265,0.448346161577857,8,"0","0",0,0,"1","1",4,"0","1"
51750,-0.168200945324142,-0.863680005748096,2,"0","0",1,0,"0","0",1,"1","0"
51760,0.086117923205817,1.2628171924658,10,"0","1",0,0,"1","1",4,"0","1"
51770,-0.0503504223175724,0.121731766607245,7,"0","0",0,0,"1","1",3,"0","0"
51775,-0.127239150718344,-0.52117635288688,3,"0","0",0,0,"0","3",2,"0","0"
51780,-0.134121886832709,-0.57872662097294,3,"0","0",0,0,"0","3",1,"1","0"
51790,-0.0580380042225927,0.0574517488619642,6,"0","0",0,0,"1","1",3,"0","0"
51800,0.0198126407805702,0.708402971770809,9,"0","0",0,0,"1","1",4,"0","1"
51810,-0.0651977901591258,-0.00241508218307615,6,"0","0",0,0,"1","1",3,"0","0"
51820,-0.0349053161682486,0.250876627712131,7,"0","0",0,0,"1","1",3,"0","0"
51830,-0.0930777624838057,-0.235534564734284,5,"0","0",0,0,"1","1",2,"0","0"
51840,-0.095140032625654,-0.252778317445003,4,"0","0",0,0,"1","1",2,"0","0"
51999,-0.0273457104845324,0.314086567261428,8,"0","0",0,0,"1","1",3,"0","0"
53001,0.200987481144608,2.22330350843937,10,"0","1",0,1,"0","2",4,"0","1"
53003,-0.105639220817697,-0.340567691481444,4,"0","0",0,0,"0","3",2,"0","0"
53005,-0.0448449410899995,0.167766063916467,7,"0","0",0,0,"1","1",3,"0","0"
53007,-0.0750294688895193,-0.0846230496640969,5,"0","0",0,0,"1","1",2,"0","0"
53009,-0.162101749855007,-0.812681343511809,2,"0","0",1,0,"0","0",1,"1","0"
53011,-0.0984151041847328,-0.280162956793974,4,"0","0",0,0,"1","1",2,"0","0"
53013,-0.0577718317419489,0.0596773605029824,6,"0","0",0,0,"1","1",3,"0","0"
53015,-0.216663944826749,-1.26890527768735,1,"1","0",1,0,"0","0",1,"1","0"
53017,-0.142511316843344,-0.64887516919254,3,"0","0",0,0,"0","3",1,"1","0"
53019,-0.387550022781807,-2.69777592376127,1,"1","0",1,0,"0","0",1,"1","0"
53021,0.133937333334734,1.66266106660369,10,"0","1",0,0,"0","3",4,"0","1"
53023,-0.073816607875253,-0.0744816647028928,6,"0","0",0,0,"1","1",3,"0","0"
53025,0.0152821004678737,0.670520681176199,9,"0","0",0,0,"1","1",4,"0","1"
53027,-0.194669714195647,-1.08499965525258,1,"1","0",1,0,"0","0",1,"1","0"
53029,-0.0770062697458455,-0.101152147590267,5,"0","0",0,0,"1","1",2,"0","0"
53031,-0.156279060451793,-0.763994697595303,2,"0","0",1,0,"0","0",1,"1","0"
53033,-0.013688611419677,0.42828093697145,8,"0","0",0,0,"1","1",4,"0","1"
53035,-0.0446623786495873,0.169292566925385,7,"0","0",0,0,"1","1",3,"0","0"
53037,-0.0780837793245241,-0.110161786211866,5,"0","0",0,0,"1","1",2,"0","0"
53039,-0.299744099501062,-1.96358325090777,1,"1","0",1,0,"0","0",1,"1","0"
53041,-0.081235040303413,-0.13651117853648,5,"0","0",0,0,"1","1",2,"0","0"
53043,-0.0504315709022244,0.121053239532558,7,"0","0",0,0,"1","1",3,"0","0"
53045,-0.130727320224764,-0.550342819084113,3,"0","0",0,0,"0","3",2,"0","0"
53047,-0.124437882940892,-0.497753442449161,3,"0","0",0,0,"0","3",2,"0","0"
53049,0.0210312858868955,0.718592720644722,9,"0","0",0,0,"1","1",4,"0","1"
53051,-0.201826290043593,-1.14483964501594,1,"1","0",1,0,"0","0",1,"1","0"
53053,-0.0544213176840984,0.0876928152656552,6,"0","0",0,0,"1","1",3,"0","0"
53055,-0.114443269545423,-0.414183090372858,4,"0","0",0,0,"0","3",2,"0","0"
53057,-0.0301946103349924,0.290265379376262,8,"0","0",0,0,"1","1",3,"0","0"
53059,-0.34903446495649,-2.37572657572584,1,"1","0",1,0,"0","0",1,"1","0"
53061,-0.0630243375952505,0.0157583267120144,6,"0","0",0,0,"1","1",3,"0","0"
53063,-0.0583755804953432,0.0546290916114946,6,"0","0",0,0,"1","1",3,"0","0"
53065,-0.240023412797864,-1.46422638571002,1,"1","0",1,0,"0","0",1,"1","0"
53067,-0.0538536287045416,0.0924395689432819,6,"0","0",0,0,"1","1",3,"0","0"
53069,-0.154872593525275,-0.752234469202072,2,"0","0",1,0,"0","0",1,"1","0"
53071,-0.0456836043967648,0.160753547769356,7,"0","0",0,0,"1","1",3,"0","0"
53073,-0.0751096850274411,-0.0852937800488623,5,"0","0",0,0,"1","1",2,"0","0"
53075,-0.0776837437664832,-0.106816873196653,5,"0","0",0,0,"1","1",2,"0","0"
53077,-0.052005759873398,0.107890596681835,6,"0","0",0,0,"1","1",3,"0","0"
53999,-0.0306704308957772,0.286286787086943,7,"0","0",0,0,"1","1",3,"0","0"
54001,0.246890415461919,2.60712269487956,10,"0","1",0,1,"0","2",4,"0","1"
54003,-0.0426080388155273,0.186470010056362,7,"0","0",0,0,"1","1",3,"0","0"
54005,0.789787407590565,7.14657719683414,10,"0","1",0,1,"0","2",4,"0","1"
54007,0.106458135950962,1.43289267944654,10,"0","1",0,0,"0","3",4,"0","1"
54009,-0.427762485510904,-3.03401400873306,1,"1","0",1,0,"0","0",1,"1","0"
54011,-0.0819379396193511,-0.142388498747162,5,"0","0",0,0,"1","1",2,"0","0"
54013,-0.00593598110729072,0.493104859527301,8,"0","0",0,0,"1","1",4,"0","1"
54015,0.0180306735615061,0.693502982947517,9,"0","0",0,0,"1","1",4,"0","1"
54017,-0.0135977292272244,0.429040851989691,8,"0","0",0,0,"1","1",4,"0","1"
54019,0.0601172869496251,1.04541185219291,10,"0","1",0,0,"1","1",4,"0","1"
54021,0.192173360497774,2.14960389280112,10,"0","1",0,1,"0","2",4,"0","1"
54023,0.452992848871315,4.3304562789094,10,"0","1",0,1,"0","2",4,"0","1"
54025,-0.049262729668193,0.130826551374073,7,"0","0",0,0,"1","1",3,"0","0"
54027,-0.0658744662890467,-0.00807313619492571,6,"0","0",0,0,"1","1",3,"0","0"
54029,-0.089511619333906,-0.205716118857555,5,"0","0",0,0,"1","1",2,"0","0"
54031,0.254184046291941,2.66810867525333,10,"0","1",0,1,"0","2",4,"0","1"
54033,0.00911191604504331,0.618928442018112,9,"0","0",0,0,"1","1",4,"0","1"
54035,-0.335657797446204,-2.26387704546297,1,"1","0",1,0,"0","0",1,"1","0"
54037,-0.177705046234123,-0.943148918430192,2,"0","0",1,0,"0","0",1,"1","0"
54039,-0.0179645403185123,0.392527589704321,8,"0","0",0,0,"1","1",3,"0","0"
54041,0.00967430971654394,0.623630918769649,9,"0","0",0,0,"1","1",4,"0","1"
54043,-0.00982572556678799,0.460580608602857,8,"0","0",0,0,"1","1",4,"0","1"
54045,0.241098508035741,2.55869343367187,10,"0","1",0,1,"0","2",4,"0","1"
54047,0.325124559936959,3.26128056367031,10,"0","1",0,1,"0","2",4,"0","1"
54049,0.0524402277802687,0.981219820714778,9,"0","0",0,0,"1","1",4,"0","1"
54051,0.176688747519871,2.0201286937989,10,"0","1",0,1,"0","2",4,"0","1"
54053,-0.0347867851653307,0.251867729343966,7,"0","0",0,0,"1","1",3,"0","0"
54055,-0.0514343363246183,0.112668577106556,7,"0","0",0,0,"1","1",3,"0","0"
54057,-0.0653552606106023,-0.00373177754194499,6,"0","0",0,0,"1","1",3,"0","0"
54059,0.47387957081573,4.50510142400384,10,"0","1",0,1,"0","2",4,"0","1"
54061,0.12736523105989,1.60770817555548,10,"0","1",0,0,"0","3",4,"0","1"
