"fipscounty","year","AAR_county","aar_category","quartile","post","avg_unemp_rate","total_pop","time_to_treat","treat","statefips","adj1","adj2","mfa_exposure","chn_subsidies","chn_tariffs","manuf_share","ntr_ratees","medianhhinc1990","pctnocollege1990","pctveteran1990","pctforeignborn1990","pctmanufacturing1990","laborforce","nicivpop","lfpr"
16085,1995,-0.180705388473748,0,1,0,9.33846153846154,7697,-5,1,"16",1995,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0442117988768587,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4098,5859,69.9436763952893
16085,1996,-0.180705388473748,0,1,0,9.7,7804,-4,1,"16",1996,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0409960512570251,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4207,5976,70.3982597054886
16085,1997,-0.180705388473748,0,1,0,9.76153846153846,7893,-3,1,"16",1997,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0370418162219721,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4237,6085.6,69.6233732088865
16085,1998,-0.180705388473748,0,1,0,9.67692307692308,7796,-2,1,"16",1998,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0341085014269993,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4165,6035.2,69.0117974549311
16085,1999,-0.180705388473748,0,1,0,9.05384615384615,7652,-1,1,"16",1999,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0283967689028941,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4036,5972.4,67.5775232737258
16085,2000,-0.180705388473748,0,1,0,6.77692307692308,7659,0,1,"16",2000,0,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.028310241032159,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4111,6008.6,68.4186000066571
16085,2001,-0.180705388473748,0,1,1,7.78461538461538,7773,1,1,"16",2001,2001,0.0144043536856771,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0276652145544176,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4036,6102.8,66.1335780297568
16085,2002,-0.180705388473748,0,1,1,8.61538461538461,7762,2,1,"16",2001,2001,0.0144043536856771,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0276652145544176,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4014,6149.6,65.2725380512554
16085,2003,-0.180705388473748,0,1,1,8.38461538461539,8003,3,1,"16",2001,2001,0.0144043536856771,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0276652145544176,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4013,6402,62.6835363948766
16085,2004,-0.180705388473748,0,1,1,6.9,8283,4,1,"16",2001,2001,0,0.0141415439230741,-0.531861429044511,10.1359710051379,0.0276652145544176,31614,50.7999992370605,20.2000007629395,1.79999995231628,0.5,4217,6658.6,63.3316312738413
