"fipscounty","control_ind","unshock_ind","aar_pntr","aar_tw","AAR_county1","AAR_county2","AAR_county3","AAR_county4","AAR_county5","AAR_county6","AAR_county7","year","quarter","avg_unemp_rate","post","treat","total_pop","laborforce","nicivpop","lfpr","time_period"
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2016,2016 Q1,5.4,0,0,55243,25710,42841,60.0126047477883,1
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2016,2016 Q2,4.9,0,0,55243,25710,42841,60.0126047477883,2
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2016,2016 Q3,5.26666666666667,0,0,55243,25710,42841,60.0126047477883,3
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2016,2016 Q4,4.86666666666667,0,0,55243,25710,42841,60.0126047477883,4
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2017,2017 Q1,4.83333333333333,0,0,55390,25898,43071,60.1286248287711,5
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2017,2017 Q2,3.9,0,0,55390,25898,43071,60.1286248287711,6
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2017,2017 Q3,3.96666666666667,0,0,55390,25898,43071,60.1286248287711,7
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2017,2017 Q4,3.36666666666667,0,0,55390,25898,43071,60.1286248287711,8
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2018,2018 Q1,3.9,0,0,55533,26081,43273.2,60.2705600695118,9
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2018,2018 Q2,3.53333333333333,0,0,55533,26081,43273.2,60.2705600695118,10
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2018,2018 Q3,3.66666666666667,0,0,55533,26081,43273.2,60.2705600695118,11
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2018,2018 Q4,3.33333333333333,0,0,55533,26081,43273.2,60.2705600695118,12
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2019,2019 Q1,3.46666666666667,1,0,55869,26281,43698.6,60.1415148311388,13
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2019,2019 Q2,2.56666666666667,1,0,55869,26281,43698.6,60.1415148311388,14
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2019,2019 Q3,2.66666666666667,1,0,55869,26281,43698.6,60.1415148311388,15
1001,1,0,-0.204139362889162,-0.00707087862750102,0.0291857934970099,0.03026726165348,-0.0460696007700659,0.0952798750472625,-0.0179048469570152,0.00626220959585879,-0.146516842459037,2019,2019 Q4,2.26666666666667,1,0,55869,26281,43698.6,60.1415148311388,16
1003,1,0,-0.101136366494104,-0.00317239757826519,0.0465722749907577,0.0316355814709893,-0.0402198069763737,0.0620427677746204,-0.0169184454644794,0.0228612133237394,-0.12818036816711,2016,2016 Q1,6,0,0,207601,89778,165100,54.3779527559055,1
1003,1,0,-0.101136366494104,-0.00317239757826519,0.0465722749907577,0.0316355814709893,-0.0402198069763737,0.0620427677746204,-0.0169184454644794,0.0228612133237394,-0.12818036816711,2016,2016 Q2,5,0,0,207601,89778,165100,54.3779527559055,2
1003,1,0,-0.101136366494104,-0.00317239757826519,0.0465722749907577,0.0316355814709893,-0.0402198069763737,0.0620427677746204,-0.0169184454644794,0.0228612133237394,-0.12818036816711,2016,2016 Q3,5.23333333333333,0,0,207601,89778,165100,54.3779527559055,3
1003,1,0,-0.101136366494104,-0.00317239757826519,0.0465722749907577,0.0316355814709893,-0.0402198069763737,0.0620427677746204,-0.0169184454644794,0.0228612133237394,-0.12818036816711,2016,2016 Q4,5.23333333333333,0,0,207601,89778,165100,54.3779527559055,4
1003,1,0,-0.101136366494104,-0.00317239757826519,0.0465722749907577,0.0316355814709893,-0.0402198069763737,0.0620427677746204,-0.0169184454644794,0.0228612133237394,-0.12818036816711,2017,2017 Q1,5.3,0,0,212521,91838,169234,54.2668730869683,5
1003,1,0,-0.101136366494104,-0.00317239757826519,0.0465722749907577,0.0316355814709893,-0.0402198069763737,0.0620427677746204,-0.0169184454644794,0.0228612133237394,-0.12818036816711,2017,2017 Q2,3.93333333333333,0,0,212521,91838,169234,54.2668730869683,6
