"countyid","year","laborforce","nicivpop","lfpr"
13173,2007,4052,6722,60.2796786670634
13173,2008,4227,7111.6,59.4381011305473
13173,2009,4139,7308,56.6365626710454
13173,2010,3872,7526,51.4483125166091
13173,2011,3951,7855.4,50.2966112483133
13173,2012,3910,7945,49.2133417243549
13173,2013,3843,7906.4,48.6061924516847
13173,2014,3791,7857.6,48.2462838525758
13173,2015,3783,7901,47.8800151879509
13173,2016,3828,7989.6,47.9122859717633
13173,2017,3882,8021.6,48.3943352947043
13173,2018,3799,7995.4,47.5148210220877
13173,2019,3781,8068,46.864154685176
13175,1990,18468,29407.8,62.7996653948952
13175,1991,18652,29852.4,62.4807385670834
13175,1992,19853,30285.8,65.5521729655482
13175,1993,20147,30842.2,65.3228368923099
13175,1994,20755,31347.6,66.2092153785298
13175,1995,21644,31830.8,67.9970343189615
13175,1996,21815,32269.2,67.6031633879985
13175,1997,22306,32576.6,68.472461828429
13175,1998,23041,32966.8,69.8915272334591
13175,1999,23102,33224.4,69.5332346107078
13175,2000,21401,33582.8,63.7260740617221
13175,2001,21343,33869.8,63.014839178265
13175,2002,21364,34295.8,62.2933420418827
13175,2003,21594,34808.4,62.0367497500603
13175,2004,21900,34937.4,62.6835425647014
13175,2005,22054,35332,62.4193365787388
13175,2006,22587,35788,63.1133340784621
13175,2007,22430,36082.8,62.1625816178345
13175,2008,22440,36478.8,61.5151814204415
13175,2009,22061,36798.2,59.951301965857
13175,2010,20599,36698,56.1311243119516
13175,2011,20302,36456.8,55.6878277852143
13175,2012,19801,36549,54.1765848586829
13175,2013,19439,36576.4,53.1462910510602
13175,2014,19036,36483.4,52.1771545415175
13175,2015,18486,36530.2,50.6047051480693
13175,2016,19066,36348.4,52.453478007285
13175,2017,19463,36465.2,53.3741759266369
13175,2018,19491,36389.8,53.5617123479656
13175,2019,19567,36653.8,53.3832781321446
13177,1990,7882,11395.8,69.1658330262026
13177,1991,7977,11789.2,67.6636243341363
13177,1992,8366,12326.8,67.8683843333225
13177,1993,8847,13034,67.8763234617155
13177,1994,9410,13572.2,69.3329010772019
13177,1995,9996,14330,69.7557571528262
13177,1996,10756,15111.8,71.1761669688588
13177,1997,11598,16126.6,71.9184453015515
13177,1998,12119,16870,71.8375815056313
13177,1999,12244,17367.8,70.4982784232891
13177,2000,13142,17743.8,74.0653073186127
13177,2001,13701,17910.6,76.4965997789019
13177,2002,14257,18046,79.0036573201818
13177,2003,15200,18278,83.1600831600832
13177,2004,15699,18935.2,82.9090793865393
13177,2005,16403,19292.4,85.0231179117165
13177,2006,17251,19953.4,86.4564435133862
13177,2007,17684,20330.6,86.9821844903741
13177,2008,18073,20594.8,87.7551614970769
13177,2009,18181,20779.6,87.4944657260005
13177,2010,14345,20912.4,68.5956657294237
13177,2011,14330,21208.4,67.5675675675676
13177,2012,14326,21350,67.1007025761124
13177,2013,14306,21702.6,65.9183692276501
13177,2014,14142,21776,64.943056576047
13177,2015,13986,21815,64.1118496447399
13177,2016,14557,21853.2,66.6126699979866
13177,2017,15188,22105.2,68.7078153556629
13177,2018,14834,22421.8,66.1588275695974
13177,2019,15140,22532.8,67.1909394305191
13179,1990,13848,37301.8,37.1242138449083
13179,1991,13997,38258.4,36.5854296050018
13179,1992,14501,40784.2,35.5554356834264
13179,1993,15109,40155.4,37.6263217400399
13179,1994,15641,41777.6,37.4387231435027
13179,1995,15729,41822.4,37.609032480202
13179,1996,16368,42280.6,38.7127902631467
13179,1997,17264,43221.4,39.943176296927
13179,1998,17074,42642.8,40.0395846426595
13179,1999,17301,43099.8,40.1417175949772
13179,2000,19618,43016.2,45.6060739907291
13179,2001,19787,42672.4,46.3695503416728
13179,2002,20380,43776.2,46.5549773621283
13179,2003,20909,42251,49.4875860926369
13179,2004,22164,44472,49.8381003777658
13179,2005,22914,46527.6,49.2481881721817
13179,2006,23976,44751.6,53.5757380741694
13179,2007,24269,45607.8,53.2123891088805
13179,2008,25479,44708.2,56.9895455419811
13179,2009,26003,48113.2,54.0454594581113
13179,2010,26927,45118.6,59.6804865399192
13179,2011,27588,46634.4,59.158046420668
13179,2012,27160,46811.8,58.0195591709783
13179,2013,26222,45185.4,58.0320191920399
13179,2014,25637,46820.2,54.7562804088833
